EVENT,BOUT,URL
UFC Fight Night 6,Anthony Torres vs. Pat Healy,http://ufcstats.com/fight-details/0c96a5a8ab740ca8
UFC 61: Bitter Rivals,Tim Sylvia vs. Andrei Arlovski,http://ufcstats.com/fight-details/3c3533ba486a2006
UFC 61: Bitter Rivals,Joshua Burkman vs. Josh Neer,http://ufcstats.com/fight-details/000da3152b7b5ab1
UFC 61: Bitter Rivals,Tito Ortiz vs. Ken Shamrock,http://ufcstats.com/fight-details/ee6000812e2b9f9d
UFC 61: Bitter Rivals,Frank Mir vs. Dan Christison,http://ufcstats.com/fight-details/9ce2d0b880e88934
UFC 61: Bitter Rivals,Joe Stevenson vs. Yves Edwards,http://ufcstats.com/fight-details/4000e1f32058796a
UFC 61: Bitter Rivals,Hermes Franca vs. Joe Jordan,http://ufcstats.com/fight-details/01733579ef03be00
UFC 61: Bitter Rivals,Jeff Monson vs. Anthony Perosh,http://ufcstats.com/fight-details/bc7a81a81840e4be
UFC 61: Bitter Rivals,Cheick Kongo vs. Gilbert Aldana,http://ufcstats.com/fight-details/e3b5f66198161226
UFC 61: Bitter Rivals,Drew Fickett vs. Kurt Pellegrino,http://ufcstats.com/fight-details/979318b05efd1ea4
UFC Fight Night 5,Jonathan Goulet vs. Luke Cummo,http://ufcstats.com/fight-details/c4f05ff2781530f4
UFC Fight Night 5,Anderson Silva vs. Chris Leben,http://ufcstats.com/fight-details/ccdd6c7577927a8c
UFC Fight Night 5,Rashad Evans vs. Stephan Bonnar,http://ufcstats.com/fight-details/e22b2f50d7eeed3a
UFC Fight Night 5,Mark Hominick vs. Jorge Gurgel,http://ufcstats.com/fight-details/e7225dcc3349ae57
UFC Fight Night 5,Josh Koscheck vs. Dave Menne,http://ufcstats.com/fight-details/4f1a8eade87e928e
UFC Fight Night 5,Jason Lambert vs. Branden Lee Hinkle,http://ufcstats.com/fight-details/b0ba95fd1503411f
UFC Fight Night 5,Jon Fitch vs. Thiago Alves,http://ufcstats.com/fight-details/16de071ad45cd350
UFC Fight Night 5,Rob MacDonald vs. Kristian Rothaermel,http://ufcstats.com/fight-details/282d8651ca34b7f6
UFC Fight Night 5,Jorge Santiago vs. Justin Levens,http://ufcstats.com/fight-details/919c86cce0eca615
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kenny Florian vs. Sam Stout,http://ufcstats.com/fight-details/7cdb56b2f207a41b
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Michael Bisping vs. Josh Haynes,http://ufcstats.com/fight-details/b48a211abe177846
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kendall Grove vs. Ed Herman,http://ufcstats.com/fight-details/2b95f2982b19518a
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Keith Jardine vs. Wilson Gouveia,http://ufcstats.com/fight-details/2168b2c814faada6
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Rory Singer vs. Ross Pointon,http://ufcstats.com/fight-details/4df8efe64e83f74e
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kalib Starnes vs. Danny Abbadi,http://ufcstats.com/fight-details/387bdcc2ca8709c1
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Luigi Fioravanti vs. Solomon Hutcherson,http://ufcstats.com/fight-details/5bfba809430d178b
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Matt Hamill vs. Jesse Forbes,http://ufcstats.com/fight-details/20e28ee267d9b5dc
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Mike Nickels vs. Wes Combs,http://ufcstats.com/fight-details/43e5f75fe9cedafd
UFC 60: Hughes vs Gracie,Matt Hughes vs. Royce Gracie,http://ufcstats.com/fight-details/ed3ae3852fe549d4
UFC 60: Hughes vs Gracie,Dean Lister vs. Alessio Sakara,http://ufcstats.com/fight-details/356fdab9bc109093
UFC 60: Hughes vs Gracie,Diego Sanchez vs. John Alessio,http://ufcstats.com/fight-details/d490c78bd5d0145a
UFC 60: Hughes vs Gracie,Brandon Vera vs. Assuerio Silva,http://ufcstats.com/fight-details/c66bd50ed1e75d2b
UFC 60: Hughes vs Gracie,Mike Swick vs. Joe Riggs,http://ufcstats.com/fight-details/c409c3a5eda764ba
UFC 60: Hughes vs Gracie,Jeremy Horn vs. Chael Sonnen,http://ufcstats.com/fight-details/d1b8ff290d09013b
UFC 60: Hughes vs Gracie,Spencer Fisher vs. Matt Wiman,http://ufcstats.com/fight-details/857365273ed2f353
UFC 60: Hughes vs Gracie,Gabriel Gonzaga vs. Fabiano Scherner,http://ufcstats.com/fight-details/3df422ea531e16c6
UFC 60: Hughes vs Gracie,Melvin Guillard vs. Rick Davis,http://ufcstats.com/fight-details/25acf5f94667e79d
UFC 59: Reality Check,Tim Sylvia vs. Andrei Arlovski,http://ufcstats.com/fight-details/57a7767c4255e034
UFC 59: Reality Check,Sean Sherk vs. Nick Diaz,http://ufcstats.com/fight-details/fef433a7cb7a2029
UFC 59: Reality Check,Tito Ortiz vs. Forrest Griffin,http://ufcstats.com/fight-details/5f9b063630e52778
UFC 59: Reality Check,Evan Tanner vs. Justin Levens,http://ufcstats.com/fight-details/f747fbe721cdb042
UFC 59: Reality Check,Jeff Monson vs. Marcio Cruz,http://ufcstats.com/fight-details/fb972da69450127f
UFC 59: Reality Check,Karo Parisyan vs. Nick Thompson,http://ufcstats.com/fight-details/0a083ab881ef3a5f
UFC 59: Reality Check,David Terrell vs. Scott Smith,http://ufcstats.com/fight-details/fdafa20b7ec8cb44
UFC 59: Reality Check,Jason Lambert vs. Terry Martin,http://ufcstats.com/fight-details/3fe41b95899316d5
UFC 59: Reality Check,Thiago Alves vs. Derrick Noble,http://ufcstats.com/fight-details/12231c1ca2e09011
UFC Fight Night 4,Stephan Bonnar vs. Keith Jardine,http://ufcstats.com/fight-details/d39ce3ecd3fbdadf
UFC Fight Night 4,Rashad Evans vs. Sam Hoger,http://ufcstats.com/fight-details/99eb03e6c7dc4be2
UFC Fight Night 4,Josh Neer vs. Joe Stevenson,http://ufcstats.com/fight-details/d066287b31c871a6
UFC Fight Night 4,Chris Leben vs. Luigi Fioravanti,http://ufcstats.com/fight-details/44a79a250fdd61cd
UFC Fight Night 4,Luke Cummo vs. Jason Von Flue,http://ufcstats.com/fight-details/3adae93bbf06287a
UFC Fight Night 4,Jon Fitch vs. Joshua Burkman,http://ufcstats.com/fight-details/eeb77732d7c3389a
UFC Fight Night 4,Dan Christison vs. Brad Imes,http://ufcstats.com/fight-details/fb1f1b0c9ef454dc
UFC Fight Night 4,Josh Koscheck vs. Ansar Chalangov,http://ufcstats.com/fight-details/622cada31f247f9a
UFC Fight Night 4,Chael Sonnen vs. Trevor Prangley,http://ufcstats.com/fight-details/fa193b3d07c0ed9b
UFC 58: USA vs Canada,Rich Franklin vs. David Loiseau,http://ufcstats.com/fight-details/002cb1bb411c5f60
UFC 58: USA vs Canada,Mike Swick vs. Steve Vigneault,http://ufcstats.com/fight-details/f989a1acbda0e16a
UFC 58: USA vs Canada,Georges St-Pierre vs. BJ Penn,http://ufcstats.com/fight-details/817c3b44517daa91
UFC 58: USA vs Canada,Nate Marquardt vs. Joe Doerksen,http://ufcstats.com/fight-details/00dc5354794818a7
UFC 58: USA vs Canada,Mark Hominick vs. Yves Edwards,http://ufcstats.com/fight-details/0cc225bf45697271
UFC 58: USA vs Canada,Sam Stout vs. Spencer Fisher,http://ufcstats.com/fight-details/7ba640f8b70bc685
UFC 58: USA vs Canada,Jason Lambert vs. Rob MacDonald,http://ufcstats.com/fight-details/7ca8095148c23b71
UFC 58: USA vs Canada,Tom Murphy vs. Icho Larenas,http://ufcstats.com/fight-details/82a5e1bba6b843be
UFC 57: Liddell vs Couture 3,Chuck Liddell vs. Randy Couture,http://ufcstats.com/fight-details/0e94e0a8c2130cea
UFC 57: Liddell vs Couture 3,Brandon Vera vs. Justin Eilers,http://ufcstats.com/fight-details/235e4c69d5d945e8
UFC 57: Liddell vs Couture 3,Marcio Cruz vs. Frank Mir,http://ufcstats.com/fight-details/44592a74cda71275
UFC 57: Liddell vs Couture 3,Renato Sobral vs. Mike van Arsdale,http://ufcstats.com/fight-details/357f438c15e1326f
UFC 57: Liddell vs Couture 3,Joe Riggs vs. Nick Diaz,http://ufcstats.com/fight-details/d9499d55f9f53112
UFC 57: Liddell vs Couture 3,Alessio Sakara vs. Elvis Sinosic,http://ufcstats.com/fight-details/14850f48b2bede47
UFC 57: Liddell vs Couture 3,Paul Buentello vs. Gilbert Aldana,http://ufcstats.com/fight-details/bb5ceaf835c0bb18
UFC 57: Liddell vs Couture 3,Jeff Monson vs. Branden Lee Hinkle,http://ufcstats.com/fight-details/d49bc8e4e5613614
UFC 57: Liddell vs Couture 3,Keith Jardine vs. Mike Whitehead,http://ufcstats.com/fight-details/a63ed5d48f00ad18
UFC Fight Night 3,Tim Sylvia vs. Assuerio Silva,http://ufcstats.com/fight-details/537012aa6fb20f00
UFC Fight Night 3,Stephan Bonnar vs. James Irvin,http://ufcstats.com/fight-details/bd5afec6940c5d32
UFC Fight Night 3,Joshua Burkman vs. Drew Fickett,http://ufcstats.com/fight-details/fbd75b08f377d149
UFC Fight Night 3,Chris Leben vs. Jorge Rivera,http://ufcstats.com/fight-details/0582b78dc635301b
UFC Fight Night 3,Josh Neer vs. Melvin Guillard,http://ufcstats.com/fight-details/e55b69543aa74907
UFC Fight Night 3,Duane Ludwig vs. Jonathan Goulet,http://ufcstats.com/fight-details/392089df68b1a721
UFC Fight Night 3,Spencer Fisher vs. Aaron Riley,http://ufcstats.com/fight-details/52125c3e41a1bd1e
UFC Fight Night 3,Jason Von Flue vs. Alex Karalexis,http://ufcstats.com/fight-details/d0fcabb07a3e9500
UFC 56: Full Force,Rich Franklin vs. Nate Quarry,http://ufcstats.com/fight-details/2dfda46cbc17bc99
UFC 56: Full Force,Gabriel Gonzaga vs. Kevin Jordan,http://ufcstats.com/fight-details/670db5afcb26df7c
UFC 56: Full Force,Matt Hughes vs. Joe Riggs,http://ufcstats.com/fight-details/8062a7852a8b1560
UFC 56: Full Force,Georges St-Pierre vs. Sean Sherk,http://ufcstats.com/fight-details/388df822e50b04f8
UFC 56: Full Force,Jeremy Horn vs. Trevor Prangley,http://ufcstats.com/fight-details/5f9d5ebe5ec28753
UFC 56: Full Force,Sam Hoger vs. Jeff Newton,http://ufcstats.com/fight-details/84c510ab7e764598
UFC 56: Full Force,Thiago Alves vs. Ansar Chalangov,http://ufcstats.com/fight-details/678af75cb4c155a9
UFC 56: Full Force,Nick Thompson vs. Keith Wisniewski,http://ufcstats.com/fight-details/57b5e8bda9447b77
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Diego Sanchez vs. Nick Diaz,http://ufcstats.com/fight-details/2eb9b36c09c00d69
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Rashad Evans vs. Brad Imes,http://ufcstats.com/fight-details/c22f4a7540cffdda
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joe Stevenson vs. Luke Cummo,http://ufcstats.com/fight-details/e364cd5772cfd27c
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Kenny Florian vs. Kit Cope,http://ufcstats.com/fight-details/19646a0c8baee966
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joshua Burkman vs. Sammy Morgan,http://ufcstats.com/fight-details/e050c299ffa1f2d3
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Melvin Guillard vs. Marcus Davis,http://ufcstats.com/fight-details/f846fd001397db45
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Keith Jardine vs. Kerry Schall,http://ufcstats.com/fight-details/39c4f4a1aff68189
UFC 55: Fury,Andrei Arlovski vs. Paul Buentello,http://ufcstats.com/fight-details/1c45d0feab67364f
UFC 55: Fury,Branden Lee Hinkle vs. Sean Gannon,http://ufcstats.com/fight-details/f8a90f8a7beaa330
UFC 55: Fury,Forrest Griffin vs. Elvis Sinosic,http://ufcstats.com/fight-details/e917559aedf85a98
UFC 55: Fury,Renato Sobral vs. Chael Sonnen,http://ufcstats.com/fight-details/75926dd5b984aa06
UFC 55: Fury,Joe Riggs vs. Chris Lytle,http://ufcstats.com/fight-details/f15be91b30b11e0c
UFC 55: Fury,Jorge Rivera vs. Dennis Hallman,http://ufcstats.com/fight-details/06a75406d3dd5cfd
UFC 55: Fury,Marcio Cruz vs. Keigo Kunihara,http://ufcstats.com/fight-details/fea1931b041cc5ff
UFC 55: Fury,Alessio Sakara vs. Ron Faircloth,http://ufcstats.com/fight-details/2aa175f3ebffcdf2
UFC Fight Night 2,David Loiseau vs. Evan Tanner,http://ufcstats.com/fight-details/5521b9bb8f220993
UFC Fight Night 2,Chris Leben vs. Edwin DeWees,http://ufcstats.com/fight-details/0731a4519d64df6d
UFC Fight Night 2,Brandon Vera vs. Fabiano Scherner,http://ufcstats.com/fight-details/6ddabf12abd6fe25
UFC Fight Night 2,Drew Fickett vs. Josh Koscheck,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16
UFC Fight Night 2,Spencer Fisher vs. Thiago Alves,http://ufcstats.com/fight-details/926091425f88d038
UFC Fight Night 2,Jon Fitch vs. Brock Larson,http://ufcstats.com/fight-details/5f2240d94375f907
UFC Fight Night 2,Jonathan Goulet vs. Jay Hieron,http://ufcstats.com/fight-details/c25a97523bf56e49
UFC 54: Boiling Point,Chuck Liddell vs. Jeremy Horn,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38
UFC 54: Boiling Point,Tim Sylvia vs. Tra Telligman,http://ufcstats.com/fight-details/8a380b11aaf82c49
UFC 54: Boiling Point,Randy Couture vs. Mike van Arsdale,http://ufcstats.com/fight-details/093ef5ab2081cf65
UFC 54: Boiling Point,Diego Sanchez vs. Brian Gassaway,http://ufcstats.com/fight-details/d250a9d1c602e266
UFC 54: Boiling Point,Georges St-Pierre vs. Frank Trigg,http://ufcstats.com/fight-details/beaa6ae419b8c8c6
UFC 54: Boiling Point,Matt Lindland vs. Joe Doerksen,http://ufcstats.com/fight-details/adc0b9c6afe76c23
UFC 54: Boiling Point,Trevor Prangley vs. Travis Lutter,http://ufcstats.com/fight-details/ee69302c232e0909
UFC 54: Boiling Point,James Irvin vs. Terry Martin,http://ufcstats.com/fight-details/42957e04417af1d8
UFC Fight Night 1,Nate Marquardt vs. Ivan Salaverry,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83
UFC Fight Night 1,Chris Leben vs. Patrick Cote,http://ufcstats.com/fight-details/389b7ca84b333c4c
UFC Fight Night 1,Stephan Bonnar vs. Sam Hoger,http://ufcstats.com/fight-details/994739f676c2105f
UFC Fight Night 1,Nate Quarry vs. Pete Sell,http://ufcstats.com/fight-details/bf1525f9761a116e
UFC Fight Night 1,Josh Koscheck vs. Pete Spratt,http://ufcstats.com/fight-details/44e4a1caae180261
UFC Fight Night 1,Mike Swick vs. Gideon Ray,http://ufcstats.com/fight-details/b2f604f2332cd8af
UFC Fight Night 1,Kenny Florian vs. Alex Karalexis,http://ufcstats.com/fight-details/c2c000a37a89b82f
UFC Fight Night 1,Drew Fickett vs. Josh Neer,http://ufcstats.com/fight-details/7acca0910edd7023
UFC 53: Heavy Hitters,Andrei Arlovski vs. Justin Eilers,http://ufcstats.com/fight-details/a507bfa374885a25
UFC 53: Heavy Hitters,Karo Parisyan vs. Matt Serra,http://ufcstats.com/fight-details/d80b07269dd36aad
UFC 53: Heavy Hitters,Rich Franklin vs. Evan Tanner,http://ufcstats.com/fight-details/98cc8f5dd64895c4
UFC 53: Heavy Hitters,Forrest Griffin vs. Bill Mahood,http://ufcstats.com/fight-details/ea8b1a909155b0c2
UFC 53: Heavy Hitters,Paul Buentello vs. Kevin Jordan,http://ufcstats.com/fight-details/fb252c420e9830cd
UFC 53: Heavy Hitters,Nate Quarry vs. Shonie Carter,http://ufcstats.com/fight-details/ca3230227ee700b7
UFC 53: Heavy Hitters,David Loiseau vs. Charles McCarthy,http://ufcstats.com/fight-details/e5261884b0a0ed39
UFC 53: Heavy Hitters,Nick Diaz vs. Koji Oishi,http://ufcstats.com/fight-details/07886c772e37d5de
UFC 52: Couture vs Liddell 2,Chuck Liddell vs. Randy Couture,http://ufcstats.com/fight-details/2ae8623ef4156105
UFC 52: Couture vs Liddell 2,Renato Sobral vs. Travis Wiuff,http://ufcstats.com/fight-details/cb8e91f8b9f0e24f
UFC 52: Couture vs Liddell 2,Matt Hughes vs. Frank Trigg,http://ufcstats.com/fight-details/b1b66441acc5e8df
UFC 52: Couture vs Liddell 2,Matt Lindland vs. Travis Lutter,http://ufcstats.com/fight-details/36dbc3cee586e53d
UFC 52: Couture vs Liddell 2,Georges St-Pierre vs. Jason Miller,http://ufcstats.com/fight-details/f4e6f8223d0816fe
UFC 52: Couture vs Liddell 2,Ivan Salaverry vs. Joe Riggs,http://ufcstats.com/fight-details/5d72fa4562b13f7b
UFC 52: Couture vs Liddell 2,Joe Doerksen vs. Patrick Cote,http://ufcstats.com/fight-details/026e64f70e319e00
UFC 52: Couture vs Liddell 2,Mike van Arsdale vs. John Marsh,http://ufcstats.com/fight-details/5e1b0e52d2bb1b5c
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Rich Franklin vs. Ken Shamrock,http://ufcstats.com/fight-details/c50a3025d1519fc8
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Forrest Griffin vs. Stephan Bonnar,http://ufcstats.com/fight-details/4705a4db0bf1edcd
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Diego Sanchez vs. Kenny Florian,http://ufcstats.com/fight-details/d172d88fbeb8c6a8
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Sam Hoger vs. Bobby Southworth,http://ufcstats.com/fight-details/ddb950831580a5fe
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Chris Leben vs. Jason Thacker,http://ufcstats.com/fight-details/a3b268798d3ab216
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Josh Koscheck vs. Chris Sanford,http://ufcstats.com/fight-details/61733e5f00f4e194
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Nate Quarry vs. Lodune Sincaid,http://ufcstats.com/fight-details/f434775e97920d95
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Mike Swick vs. Alex Schoenauer,http://ufcstats.com/fight-details/74f757bacb86a71c
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Alex Karalexis vs. Josh Rafferty,http://ufcstats.com/fight-details/17affee2c796c225
UFC 51: Super Saturday,Tito Ortiz vs. Vitor Belfort,http://ufcstats.com/fight-details/4fb2c181e8fd5910
UFC 51: Super Saturday,Pete Sell vs. Phil Baroni,http://ufcstats.com/fight-details/987b6b4f7825e40e
UFC 51: Super Saturday,Andrei Arlovski vs. Tim Sylvia,http://ufcstats.com/fight-details/dae856cb00cf5163
UFC 51: Super Saturday,Evan Tanner vs. David Terrell,http://ufcstats.com/fight-details/7cfc8649d07b704c
UFC 51: Super Saturday,Paul Buentello vs. Justin Eilers,http://ufcstats.com/fight-details/c91ef06766009965
UFC 51: Super Saturday,Mike Kyle vs. James Irvin,http://ufcstats.com/fight-details/48189cad0c11ff63
UFC 51: Super Saturday,David Loiseau vs. Gideon Ray,http://ufcstats.com/fight-details/e30780438191654f
UFC 51: Super Saturday,Karo Parisyan vs. Chris Lytle,http://ufcstats.com/fight-details/45a52e065b73ecba
UFC 51: Super Saturday,Nick Diaz vs. Drew Fickett,http://ufcstats.com/fight-details/e8196de20c4a969a
UFC 50: The War Of '04,Tito Ortiz vs. Patrick Cote,http://ufcstats.com/fight-details/9422b3caf780a995
UFC 50: The War Of '04,Rich Franklin vs. Jorge Rivera,http://ufcstats.com/fight-details/b76a722dd429612e
UFC 50: The War Of '04,Matt Hughes vs. Georges St-Pierre,http://ufcstats.com/fight-details/6f21a27075f0695c
UFC 50: The War Of '04,Frank Trigg vs. Renato Verissimo,http://ufcstats.com/fight-details/1a471a1bff47a960
UFC 50: The War Of '04,Evan Tanner vs. Robbie Lawler,http://ufcstats.com/fight-details/929fb67b49eaa405
UFC 50: The War Of '04,Ivan Salaverry vs. Tony Fryklund,http://ufcstats.com/fight-details/0d15b14d1215c853
UFC 50: The War Of '04,Travis Lutter vs. Marvin Eastman,http://ufcstats.com/fight-details/dc9b52352dca15ef
UFC 49: Unfinished Business,Randy Couture vs. Vitor Belfort,http://ufcstats.com/fight-details/977e56ada4acc596
UFC 49: Unfinished Business,Joe Riggs vs. Joe Doerksen,http://ufcstats.com/fight-details/719f21fdb310fcfb
UFC 49: Unfinished Business,Chuck Liddell vs. Vernon White,http://ufcstats.com/fight-details/ebd51f898209c4c8
UFC 49: Unfinished Business,David Terrell vs. Matt Lindland,http://ufcstats.com/fight-details/6e2254b4fd39ce40
UFC 49: Unfinished Business,Justin Eilers vs. Mike Kyle,http://ufcstats.com/fight-details/c74eef9b337602c6
UFC 49: Unfinished Business,Chris Lytle vs. Ronald Jhun,http://ufcstats.com/fight-details/5db23cc876db1619
UFC 49: Unfinished Business,Karo Parisyan vs. Nick Diaz,http://ufcstats.com/fight-details/6996eb7755709945
UFC 49: Unfinished Business,Yves Edwards vs. Josh Thomson,http://ufcstats.com/fight-details/c9c5b2507c6be9e3
UFC 48: Payback,Ken Shamrock vs. Kimo Leopoldo,http://ufcstats.com/fight-details/66eaf9f4a2cd67d8
UFC 48: Payback,Frank Trigg vs. Dennis Hallman,http://ufcstats.com/fight-details/1201d192092baacf
UFC 48: Payback,Frank Mir vs. Tim Sylvia,http://ufcstats.com/fight-details/dffef4343e822399
UFC 48: Payback,Matt Hughes vs. Renato Verissimo,http://ufcstats.com/fight-details/5261874c58322b46
UFC 48: Payback,Evan Tanner vs. Phil Baroni,http://ufcstats.com/fight-details/7014356795515aea
UFC 48: Payback,Matt Serra vs. Ivan Menjivar,http://ufcstats.com/fight-details/41222c4fab03d6f8
UFC 48: Payback,Georges St-Pierre vs. Jay Hieron,http://ufcstats.com/fight-details/a40e421630b67e5c
UFC 48: Payback,Trevor Prangley vs. Curtis Stout,http://ufcstats.com/fight-details/5cbd93c68225a845
UFC 47: It's On!,Chuck Liddell vs. Tito Ortiz,http://ufcstats.com/fight-details/2dbd0bc3e61ca00b
UFC 47: It's On!,Chris Lytle vs. Tiki Ghosn,http://ufcstats.com/fight-details/eecbc6c850e62d97
UFC 47: It's On!,Yves Edwards vs. Hermes Franca,http://ufcstats.com/fight-details/268f0fcc45e1a6fe
UFC 47: It's On!,Andrei Arlovski vs. Wesley Correira,http://ufcstats.com/fight-details/0f23c5569204a69b
UFC 47: It's On!,Nick Diaz vs. Robbie Lawler,http://ufcstats.com/fight-details/0374646197b8e0fa
UFC 47: It's On!,Mike Kyle vs. Wes Sims,http://ufcstats.com/fight-details/3b8bfe14b0c297b2
UFC 47: It's On!,Jonathan Wiezorek vs. Wade Shipp,http://ufcstats.com/fight-details/ba5e8c30d41559fd
UFC 47: It's On!,Genki Sudo vs. Mike Brown,http://ufcstats.com/fight-details/1d9d91f78334129d
UFC 46: Supernatural,Vitor Belfort vs. Randy Couture,http://ufcstats.com/fight-details/9cd343b9d5d87528
UFC 46: Supernatural,Renato Verissimo vs. Carlos Newton,http://ufcstats.com/fight-details/829146a45b3b236b
UFC 46: Supernatural,BJ Penn vs. Matt Hughes,http://ufcstats.com/fight-details/4076a87092da5bfa
UFC 46: Supernatural,Frank Mir vs. Wes Sims,http://ufcstats.com/fight-details/476548ca3d8cf0ee
UFC 46: Supernatural,Lee Murray vs. Jorge Rivera,http://ufcstats.com/fight-details/bee02eaf332eb7f1
UFC 46: Supernatural,Georges St-Pierre vs. Karo Parisyan,http://ufcstats.com/fight-details/1bc4996fa543a91a
UFC 46: Supernatural,Josh Thomson vs. Hermes Franca,http://ufcstats.com/fight-details/fab7e4790b11de3c
UFC 46: Supernatural,Matt Serra vs. Jeff Curran,http://ufcstats.com/fight-details/5bdaa71a5daebcb5
UFC 45: Revolution,Matt Hughes vs. Frank Trigg,http://ufcstats.com/fight-details/2cfde31b41b2220d
UFC 45: Revolution,Matt Lindland vs. Falaniko Vitale,http://ufcstats.com/fight-details/9f108233c7c787d9
UFC 45: Revolution,Wesley Correira vs. David Abbott,http://ufcstats.com/fight-details/d1d33be012417f75
UFC 45: Revolution,Evan Tanner vs. Phil Baroni,http://ufcstats.com/fight-details/b35adb9d047f5cd8
UFC 45: Revolution,Robbie Lawler vs. Chris Lytle,http://ufcstats.com/fight-details/7d2d327fd7580364
UFC 45: Revolution,Pedro Rizzo vs. Ricco Rodriguez,http://ufcstats.com/fight-details/906d6f62fb7f9b19
UFC 45: Revolution,Keith Rockel vs. Chris Liguori,http://ufcstats.com/fight-details/61a211b4a7f942cd
UFC 45: Revolution,Yves Edwards vs. Nick Agallar,http://ufcstats.com/fight-details/823d7037552a8907
UFC 44: Undisputed,Randy Couture vs. Tito Ortiz,http://ufcstats.com/fight-details/6cd107e2f5886b25
UFC 44: Undisputed,Andrei Arlovski vs. Vladimir Matyushenko,http://ufcstats.com/fight-details/fdb4ea9783c4452a
UFC 44: Undisputed,Tim Sylvia vs. Gan McGee,http://ufcstats.com/fight-details/6e7eb1720bec2bca
UFC 44: Undisputed,Jorge Rivera vs. David Loiseau,http://ufcstats.com/fight-details/ac6fd4c78f0e3198
UFC 44: Undisputed,Rich Franklin vs. Edwin DeWees,http://ufcstats.com/fight-details/180128adae7897db
UFC 44: Undisputed,Karo Parisyan vs. Dave Strasser,http://ufcstats.com/fight-details/e5b2782426c8109c
UFC 44: Undisputed,Josh Thomson vs. Gerald Strebendt,http://ufcstats.com/fight-details/3cdcaa0a59dfb8ea
UFC 44: Undisputed,Nick Diaz vs. Jeremy Jackson,http://ufcstats.com/fight-details/5ac9cf4ffc15ccca
UFC 44: Undisputed,Hermes Franca vs. Caol Uno,http://ufcstats.com/fight-details/10976fbb37d41c43
UFC 43: Meltdown,Randy Couture vs. Chuck Liddell,http://ufcstats.com/fight-details/c83cba9573cca196
UFC 43: Meltdown,Kimo Leopoldo vs. David Abbott,http://ufcstats.com/fight-details/ffe629a5232a878b
UFC 43: Meltdown,Vitor Belfort vs. Marvin Eastman,http://ufcstats.com/fight-details/400aa8a24e1d8997
UFC 43: Meltdown,Vernon White vs. Ian Freeman,http://ufcstats.com/fight-details/ed503d1c8963d894
UFC 43: Meltdown,Frank Mir vs. Wes Sims,http://ufcstats.com/fight-details/b5854feb57f40bb4
UFC 43: Meltdown,Yves Edwards vs. Eddie Ruiz,http://ufcstats.com/fight-details/be0507682d0ce713
UFC 43: Meltdown,Falaniko Vitale vs. Matt Lindland,http://ufcstats.com/fight-details/4f5ce22f8384d151
UFC 43: Meltdown,Pedro Rizzo vs. Tra Telligman,http://ufcstats.com/fight-details/9fb822537c12d726
UFC 42: Sudden Impact,Matt Hughes vs. Sean Sherk,http://ufcstats.com/fight-details/00a5e033391bf8df
UFC 42: Sudden Impact,Pete Spratt vs. Robbie Lawler,http://ufcstats.com/fight-details/808245ba66df5f1c
UFC 42: Sudden Impact,Dave Strasser vs. Romie Aram,http://ufcstats.com/fight-details/9f5f9173666ce1b7
UFC 42: Sudden Impact,Wesley Correira vs. Sean Alvarez,http://ufcstats.com/fight-details/4e75ed154de637e2
UFC 42: Sudden Impact,Rich Franklin vs. Evan Tanner,http://ufcstats.com/fight-details/af59e32a5b3f6065
UFC 42: Sudden Impact,Duane Ludwig vs. Genki Sudo,http://ufcstats.com/fight-details/5a9657d4faeea2c5
UFC 42: Sudden Impact,Hermes Franca vs. Richard Crunkilton,http://ufcstats.com/fight-details/363efd241750c23d
UFC 42: Sudden Impact,David Loiseau vs. Mark Weir,http://ufcstats.com/fight-details/863319fd2e711ffc
